"","sample_id","dist_family","dist","size","mean","median","mean_median_diff","sd","skewness","kurtosis","outliers_minor_ratio","outliers_extream_ratio","sigma_1_ratio","sigma_2_ratio","sigma_3_ratio","alternative"
"142","normal(0.1)-Normal_-597_59.7-23","normal(0.1)","Normal_-597_59.7",23,-593.62502,-601.39977,0.143661210799394,54.1186445299879,0.66743,2.9835,0,0,0.782608695652174,0.91304347826087,1,0
"143","normal(0.3)-Normal_-597_179.1-23","normal(0.3)","Normal_-597_179.1",23,-578.81515,-562.68343,0.0953425575351313,169.197475052584,-0.75289,3.34262,0.0434782608695652,0,0.739130434782609,0.956521739130435,1,0
"144","normal(0.6)-Normal_-597_358.2-23","normal(0.6)","Normal_-597_358.2",23,-645.99931,-681.53111,0.0857592082211016,414.320522973965,-0.16707,1.79901,0,0,0.652173913043478,1,1,0
"145","normal(1)-Normal_-597_597-23","normal(1)","Normal_-597_597",23,-596.03787,-523.39922,0.118600742999325,612.463701010825,-0.13239,2.63282,0,0,0.739130434782609,1,1,0
"146","normal(0.01)-Normal_-277_2.77-23","normal(0.01)","Normal_-277_2.77",23,-278.0107,-277.66264,0.140420028388678,2.47870623581244,0.10942,2.12535,0,0,0.652173913043478,0.956521739130435,1,0
"147","normal(0.1)-Normal_-277_27.7-23","normal(0.1)","Normal_-277_27.7",23,-288.8852,-293.76971,0.172124920815348,28.377703686731,0.17778,2.10255,0,0,0.695652173913043,1,1,0
"148","normal(0.3)-Normal_-277_83.1-23","normal(0.3)","Normal_-277_83.1",23,-299.31997,-310.46347,0.120043694481254,92.8286991512086,-0.10576,2.84631,0,0,0.739130434782609,0.956521739130435,1,0
"149","normal(0.6)-Normal_-277_166.2-23","normal(0.6)","Normal_-277_166.2",23,-277.09814,-256.15744,0.14739832182893,142.068781653455,0.55096,2.75533,0,0,0.608695652173913,0.956521739130435,1,0
"150","normal(1)-Normal_-277_277-23","normal(1)","Normal_-277_277",23,-249.85286,-214.39019,0.10851440474294,326.80149777357,0.07267,2.24426,0,0,0.652173913043478,1,1,0
"151","close_normal-tukey(0.1)-31","close_normal","tukey(0.1)",31,0.51257,0.35149,0.115837782756656,1.39056529024201,0.05855,2.08622,0,0,0.645161290322581,0.967741935483871,1,1
"152","close_normal-tukey(0.2)-31","close_normal","tukey(0.2)",31,0.24152,0.29528,0.0442514283687411,1.21487603862242,0.11998,1.97068,0,0,0.580645161290323,1,1,1
"153","close_normal-tukey(5)-31","close_normal","tukey(5)",31,0.00535,-0.00861,0.159812487471703,0.0873523729018471,0.32089,3.18094,0.161290322580645,0,0.741935483870968,0.935483870967742,1,1
"154","close_normal-t(10)-31","close_normal","t(10)",31,0.05303,0.00194,0.0436197560779462,1.17125826904453,0.28008,4.12188,0.161290322580645,0.032258064516129,0.774193548387097,0.903225806451613,1,1
"155","close_normal-laplace(0,10)-31","close_normal","laplace(0,10)",31,1.44003,2.31711,0.0836171579823493,10.4892347595112,-0.38279,2.69421,0,0,0.67741935483871,0.935483870967742,1,1
"156","sym_long_tail-t(1)-31","sym_long_tail","t(1)",31,0.39643,0.21554,0.0751557066171207,2.40686979262321,0.76408,5.62904,0.161290322580645,0.0967741935483871,0.774193548387097,0.903225806451613,0.967741935483871,1
"157","sym_long_tail-t(2)-31","sym_long_tail","t(2)",31,0.42242,-0.13517,0.164619782420844,3.38713848238811,2.89087,14.18437,0.129032258064516,0.032258064516129,0.838709677419355,0.967741935483871,0.967741935483871,1
"158","sym_long_tail-t(4)-31","sym_long_tail","t(4)",31,0.0356,-0.2226,0.178527123752478,1.44627883188207,-0.61487,4.60055,0.032258064516129,0,0.709677419354839,0.967741935483871,0.967741935483871,1
"159","sym_long_tail-t(7)-31","sym_long_tail","t(7)",31,-0.31628,-0.07247,0.258601708526868,0.942801195664447,-0.5969,2.94221,0.032258064516129,0,0.67741935483871,0.935483870967742,1,1
"160","sym_long_tail-tukey(10)-31","sym_long_tail","tukey(10)",31,-0.00068,0.00014,0.0330899940526762,0.0247809050281071,-0.95418,7.02758,0.193548387096774,0.161290322580645,0.838709677419355,0.935483870967742,0.967741935483871,1
"161","sym_short_tail-uniform(0,1)-31","sym_short_tail","uniform(0,1)",31,5.33322,5.35807,0.00826807195243497,3.0055374630214,0.04528,1.69795,0,0,0.612903225806452,1,1,1
"162","sym_short_tail-beta(1.3,1.3)-31","sym_short_tail","beta(1.3,1.3)",31,0.55136,0.60214,0.220506947854149,0.230287528325809,-0.60202,2.25155,0,0,0.612903225806452,0.967741935483871,1,1
"163","sym_short_tail-beta(1.5,1.5)-31","sym_short_tail","beta(1.5,1.5)",31,0.47527,0.51326,0.149637715740567,0.253879844476273,-0.094,1.95449,0,0,0.645161290322581,1,1,1
"164","sym_short_tail-tukey(1.5)-31","sym_short_tail","tukey(1.5)",31,-0.02485,-0.02207,0.00673441087450113,0.412805225550771,0.14683,1.73657,0,0,0.580645161290323,1,1,1
"165","sym_short_tail-truncatednormal(2,2)-31","sym_short_tail","truncatednormal(2,2)",31,-2.05076,-2.16606,0.0667281393662468,1.72790671364534,-0.2949,2.63387,0.032258064516129,0,0.67741935483871,0.967741935483871,1,1
"166","asym_long_tail-Weibull(0.5,1)-31","asym_long_tail","Weibull(0.5,1)",31,1.77663,0.56043,0.38870580091995,3.1288444811516,2.24345,6.89188,0.161290322580645,0.129032258064516,0.870967741935484,0.935483870967742,0.967741935483871,1
"167","asym_long_tail-Weibull(2,1)-31","asym_long_tail","Weibull(2,1)",31,0.71589,0.65442,0.150219566636747,0.409201020720846,0.52323,2.83558,0,0,0.645161290322581,0.967741935483871,1,1
"168","asym_long_tail-lognormal(0,1)-31","asym_long_tail","lognormal(0,1)",31,1.75248,1.12325,0.371120513945391,1.69548698160239,1.64945,4.86687,0.0967741935483871,0.032258064516129,0.870967741935484,0.903225806451613,1,1
"169","asym_long_tail-chisquared(4)-31","asym_long_tail","chisquared(4)",31,3.88525,3.15729,0.318549258533753,2.28523526738288,1.05445,4.21683,0.032258064516129,0,0.741935483870968,0.967741935483871,0.967741935483871,1
"170","asym_long_tail-chisquared(10)-31","asym_long_tail","chisquared(10)",31,10.33169,9.39947,0.260999342247464,3.57173313914379,0.0193,1.6978,0,0,0.580645161290323,1,1,1
"171","asym_short_tail-beta(2,1)-31","asym_short_tail","beta(2,1)",31,0.72368,0.78446,0.298883196283544,0.203357032967285,-0.9321,3.03822,0.032258064516129,0,0.67741935483871,0.935483870967742,1,1
"172","asym_short_tail-beta(3,2)-31","asym_short_tail","beta(3,2)",31,0.62609,0.62433,0.00785231982751191,0.224137584645181,0.02484,1.57355,0,0,0.548387096774194,1,1,1
"173","asym_short_tail-lognormal(0,0.15)-31","asym_short_tail","lognormal(0,0.15)",31,0.99786,0.99386,0.023511208271679,0.170131622066327,0.07941,2.37458,0,0,0.645161290322581,0.935483870967742,1,1
"174","asym_short_tail-lognormal(0,0.25)-31","asym_short_tail","lognormal(0,0.25)",31,1.12616,1.06589,0.206042548315875,0.292512398495492,0.84657,3.30802,0,0,0.645161290322581,0.967741935483871,1,1
"175","asym_short_tail-lognormal(0,0.35)-31","asym_short_tail","lognormal(0,0.35)",31,1.09354,0.95649,0.348543864637247,0.393207323108777,0.50693,2.01239,0,0,0.612903225806452,1,1,1
"176","normal(0.01)-Normal_548_5.48-31","normal(0.01)","Normal_548_5.48",31,548.92787,549.40744,0.0854050242532697,5.61524341445997,-0.18255,2.97741,0,0,0.67741935483871,0.935483870967742,1,0
"177","normal(0.1)-Normal_548_54.8-31","normal(0.1)","Normal_548_54.8",31,559.46053,567.38358,0.134996656610116,58.6907127847074,-0.4399,2.67677,0,0,0.709677419354839,0.935483870967742,1,0
"178","normal(0.3)-Normal_548_164.4-31","normal(0.3)","Normal_548_164.4",31,515.20238,518.16672,0.0196085709035627,151.175728949299,0.24209,2.1534,0,0,0.645161290322581,0.935483870967742,1,0
"179","normal(0.6)-Normal_548_328.8-31","normal(0.6)","Normal_548_328.8",31,563.16903,625.53934,0.253495526223807,246.041067978984,-0.09489,2.52924,0,0,0.709677419354839,0.967741935483871,1,0
"180","normal(1)-Normal_548_548-31","normal(1)","Normal_548_548",31,752.15722,765.41989,0.0279835327235191,473.945521140481,-0.32995,2.23375,0,0,0.67741935483871,0.967741935483871,1,0
"181","normal(0.01)-Normal_-605_6.05-31","normal(0.01)","Normal_-605_6.05",31,-603.8711,-603.92433,0.00881390300103792,6.03932219288439,0.15805,3.41726,0.0645161290322581,0,0.741935483870968,0.870967741935484,1,0
"182","normal(0.1)-Normal_-605_60.5-31","normal(0.1)","Normal_-605_60.5",31,-603.32507,-616.06461,0.209608754661775,60.7777095024325,0.00346,3.58068,0.032258064516129,0,0.67741935483871,0.935483870967742,1,0
"183","normal(0.3)-Normal_-605_181.5-31","normal(0.3)","Normal_-605_181.5",31,-602.64613,-629.31918,0.174816859473689,152.577103148421,0.21387,2.26997,0,0,0.709677419354839,0.967741935483871,1,0
"184","normal(0.6)-Normal_-605_363-31","normal(0.6)","Normal_-605_363",31,-617.50096,-638.35942,0.0774131952711212,269.443212193325,-0.00156,2.47449,0,0,0.67741935483871,0.967741935483871,1,0
"185","normal(1)-Normal_-605_605-31","normal(1)","Normal_-605_605",31,-465.02091,-526.94792,0.098381991868067,629.454728697156,0.56947,3.42792,0.0645161290322581,0,0.741935483870968,0.903225806451613,1,0
"186","normal(0.01)-Normal_956_9.56-31","normal(0.01)","Normal_956_9.56",31,955.01167,956.81946,0.243012853068766,7.43907154362947,-0.43904,2.34362,0,0,0.741935483870968,0.967741935483871,1,0
"187","normal(0.1)-Normal_956_95.6-31","normal(0.1)","Normal_956_95.6",31,991.00811,967.37094,0.231039173157656,102.308061775613,0.41745,2.12273,0,0,0.612903225806452,0.967741935483871,1,0
"188","normal(0.3)-Normal_956_286.8-31","normal(0.3)","Normal_956_286.8",31,953.30292,943.99086,0.0336879303549862,276.421255383582,-0.08079,3.05674,0,0,0.709677419354839,0.935483870967742,1,0
"189","normal(0.6)-Normal_956_573.6-31","normal(0.6)","Normal_956_573.6",31,884.00901,1023.18202,0.240059762744118,579.743178986417,-0.36744,2.01002,0,0,0.645161290322581,0.967741935483871,1,0
"190","normal(1)-Normal_956_956-31","normal(1)","Normal_956_956",31,995.24829,1043.37051,0.0516741245055242,931.263382988821,-0.05762,2.71533,0,0,0.709677419354839,0.967741935483871,1,0
"191","normal(0.01)-Normal_-597_5.97-31","normal(0.01)","Normal_-597_5.97",31,-599.41236,-598.88876,0.0918649428821788,5.6996715348915,0.14144,1.96639,0,0,0.645161290322581,1,1,0
"192","normal(0.1)-Normal_-597_59.7-31","normal(0.1)","Normal_-597_59.7",31,-618.60984,-621.09218,0.0379645028680711,65.3858160246771,-0.03023,2.65159,0,0,0.709677419354839,0.967741935483871,1,0
"193","normal(0.3)-Normal_-597_179.1-31","normal(0.3)","Normal_-597_179.1",31,-595.28431,-574.5397,0.128752397281104,161.120184463117,0.2946,2.4189,0,0,0.580645161290323,0.967741935483871,1,0
"194","normal(0.6)-Normal_-597_358.2-31","normal(0.6)","Normal_-597_358.2",31,-508.66281,-512.50908,0.00973465430867481,395.111102874249,-0.01065,2.19014,0,0,0.612903225806452,1,1,0
"195","normal(1)-Normal_-597_597-31","normal(1)","Normal_-597_597",31,-493.08576,-439.43395,0.0782760106440137,685.418298129673,-0.19531,2.3324,0,0,0.612903225806452,0.967741935483871,1,0
"196","normal(0.01)-Normal_-277_2.77-31","normal(0.01)","Normal_-277_2.77",31,-277.61757,-277.67551,0.0194881628928471,2.97308680754304,-0.04654,2.98776,0.032258064516129,0,0.709677419354839,0.935483870967742,1,0
"197","normal(0.1)-Normal_-277_27.7-31","normal(0.1)","Normal_-277_27.7",31,-272.4176,-275.4757,0.122673656621138,24.9287425208541,0.22018,2.62944,0,0,0.67741935483871,0.967741935483871,1,0
"198","normal(0.3)-Normal_-277_83.1-31","normal(0.3)","Normal_-277_83.1",31,-274.13905,-280.525,0.076238812696671,83.7624534554015,0.40769,2.97406,0,0,0.741935483870968,0.903225806451613,1,0
"199","normal(0.6)-Normal_-277_166.2-31","normal(0.6)","Normal_-277_166.2",31,-240.26135,-260.16095,0.132962110806467,149.66368899607,0.52536,2.39786,0,0,0.709677419354839,0.967741935483871,1,0
"200","normal(1)-Normal_-277_277-31","normal(1)","Normal_-277_277",31,-275.3975,-295.27708,0.0694127473609473,286.396674325912,-0.50622,3.15207,0,0,0.741935483870968,0.935483870967742,1,0
"201","close_normal-tukey(0.1)-42","close_normal","tukey(0.1)",42,0.57755,0.49349,0.0815490334025002,1.03079088117583,0.41732,2.62867,0,0,0.642857142857143,0.976190476190476,1,1
"202","close_normal-tukey(0.2)-42","close_normal","tukey(0.2)",42,0.45187,0.53509,0.0657530717859029,1.26564429219323,-0.05948,2.2278,0,0,0.642857142857143,1,1,1
"203","close_normal-tukey(5)-42","close_normal","tukey(5)",42,-0.0023,0.00015,0.0287489002651931,0.0852206511344805,-0.12444,2.85309,0,0,0.69047619047619,0.952380952380952,1,1
"204","close_normal-t(10)-42","close_normal","t(10)",42,0.55017,0.38386,0.128279933530369,1.29646153862894,0.30418,2.07489,0,0,0.642857142857143,0.976190476190476,1,1
"205","close_normal-laplace(0,10)-42","close_normal","laplace(0,10)",42,-0.72941,-0.29446,0.032712492723367,13.2961435766498,0.5281,3.9954,0.0476190476190476,0,0.80952380952381,0.928571428571429,1,1
"206","sym_long_tail-t(1)-42","sym_long_tail","t(1)",42,0.82674,0.37952,0.118661770893195,3.76886335534746,1.20953,7.65177,0.142857142857143,0.0238095238095238,0.785714285714286,0.928571428571429,0.976190476190476,1
"207","sym_long_tail-t(2)-42","sym_long_tail","t(2)",42,-0.16689,-0.07421,0.0449080657139417,2.06377180861806,-0.60845,6.56587,0.119047619047619,0.0714285714285714,0.833333333333333,0.928571428571429,0.976190476190476,1
"208","sym_long_tail-t(4)-42","sym_long_tail","t(4)",42,-0.02444,-0.15701,0.10850726674812,1.22176149093993,0.20139,2.48375,0,0,0.642857142857143,0.976190476190476,1,1
"209","sym_long_tail-t(7)-42","sym_long_tail","t(7)",42,0.10472,0.20946,0.105352135560005,0.994189623620338,-1.26824,4.97822,0.0476190476190476,0,0.738095238095238,0.928571428571429,0.976190476190476,1
"210","sym_long_tail-tukey(10)-42","sym_long_tail","tukey(10)",42,0.00288,5e-05,0.0797848143532709,0.0354704090363529,-0.10542,3.90569,0.238095238095238,0.0238095238095238,0.738095238095238,0.952380952380952,1,1
"211","sym_short_tail-uniform(0,1)-42","sym_short_tail","uniform(0,1)",42,5.42308,5.63708,0.0687529999746967,3.11259145170043,-0.04605,1.56843,0,0,0.547619047619048,1,1,1
"212","sym_short_tail-beta(1.3,1.3)-42","sym_short_tail","beta(1.3,1.3)",42,0.55528,0.5755,0.0809124300962275,0.249899798781878,-0.25743,1.88566,0,0,0.571428571428571,1,1,1
"213","sym_short_tail-beta(1.5,1.5)-42","sym_short_tail","beta(1.5,1.5)",42,0.52773,0.53043,0.00997249050165973,0.270744805377409,-0.19604,1.80511,0,0,0.571428571428571,1,1,1
"214","sym_short_tail-tukey(1.5)-42","sym_short_tail","tukey(1.5)",42,-0.09207,-0.18424,0.228159207108892,0.403972301481618,0.49131,1.87348,0,0,0.666666666666667,1,1,1
"215","sym_short_tail-truncatednormal(2,2)-42","sym_short_tail","truncatednormal(2,2)",42,-1.59108,-1.74462,0.0795613197230662,1.92983224177824,0.2362,2.00794,0,0,0.619047619047619,0.976190476190476,1,1
"216","asym_long_tail-Weibull(0.5,1)-42","asym_long_tail","Weibull(0.5,1)",42,1.42449,0.41728,0.309673966383915,3.2524852242546,4.37439,23.91151,0.119047619047619,0.0952380952380952,0.928571428571429,0.976190476190476,0.976190476190476,1
"217","asym_long_tail-Weibull(2,1)-42","asym_long_tail","Weibull(2,1)",42,0.83238,0.63488,0.374785578737203,0.52696798170691,0.94606,3.253,0.0476190476190476,0,0.761904761904762,0.952380952380952,1,1
"218","asym_long_tail-lognormal(0,1)-42","asym_long_tail","lognormal(0,1)",42,1.40891,0.63288,0.379237717176057,2.04628908163092,2.69445,9.55454,0.119047619047619,0.119047619047619,0.880952380952381,0.928571428571429,0.952380952380952,1
"219","asym_long_tail-chisquared(4)-42","asym_long_tail","chisquared(4)",42,3.98062,3.35271,0.219365581801635,2.8623906943059,1.16444,4.33054,0.0238095238095238,0,0.833333333333333,0.952380952380952,0.976190476190476,1
"220","asym_long_tail-chisquared(10)-42","asym_long_tail","chisquared(10)",42,9.47528,9.31283,0.0430855428180632,3.77040625172057,0.24125,2.69848,0,0,0.642857142857143,0.976190476190476,1,1
"221","asym_short_tail-beta(2,1)-42","asym_short_tail","beta(2,1)",42,0.68045,0.74869,0.280351201790489,0.24340897975175,-0.98184,3.15998,0.0476190476190476,0,0.69047619047619,0.928571428571429,1,1
"222","asym_short_tail-beta(3,2)-42","asym_short_tail","beta(3,2)",42,0.65679,0.67898,0.131593385882645,0.16862549626764,-0.10446,2.37733,0,0,0.714285714285714,0.976190476190476,1,1
"223","asym_short_tail-lognormal(0,0.15)-42","asym_short_tail","lognormal(0,0.15)",42,1.01165,0.9816,0.224988961554871,0.133562108080006,0.31644,2.62336,0,0,0.738095238095238,0.976190476190476,1,1
"224","asym_short_tail-lognormal(0,0.25)-42","asym_short_tail","lognormal(0,0.25)",42,0.99726,0.99003,0.0314818759183369,0.229655946130862,0.2942,2.42055,0,0,0.69047619047619,0.952380952380952,1,1
"225","asym_short_tail-lognormal(0,0.35)-42","asym_short_tail","lognormal(0,0.35)",42,0.97299,0.94151,0.0895341570844667,0.351597658648886,0.65154,3.03006,0.0238095238095238,0,0.69047619047619,0.976190476190476,1,1
"226","normal(0.01)-Normal_548_5.48-42","normal(0.01)","Normal_548_5.48",42,549.39947,549.84846,0.0798332010979975,5.62410117375785,-0.39665,2.70697,0,0,0.69047619047619,0.976190476190476,1,0
"227","normal(0.1)-Normal_548_54.8-42","normal(0.1)","Normal_548_54.8",42,542.48514,549.28049,0.119747849879537,56.7471566866203,0.10828,2.52447,0,0,0.642857142857143,0.952380952380952,1,0
"228","normal(0.3)-Normal_548_164.4-42","normal(0.3)","Normal_548_164.4",42,557.63835,579.87028,0.176222314134289,126.158427263975,0.01671,2.56813,0,0,0.666666666666667,0.952380952380952,1,0
"229","normal(0.6)-Normal_548_328.8-42","normal(0.6)","Normal_548_328.8",42,669.57075,673.61534,0.0129259958143608,312.903551733046,-0.03911,2.93934,0,0,0.785714285714286,0.928571428571429,1,0
"230","normal(1)-Normal_548_548-42","normal(1)","Normal_548_548",42,590.69553,540.93677,0.0952644172687643,522.32261978382,-0.24381,3.70124,0.0238095238095238,0,0.738095238095238,0.904761904761905,1,0
"231","normal(0.01)-Normal_-605_6.05-42","normal(0.01)","Normal_-605_6.05",42,-605.42132,-605.64654,0.0453766910101916,4.96334119976571,0.25058,2.3327,0,0,0.619047619047619,0.976190476190476,1,0
"232","normal(0.1)-Normal_-605_60.5-42","normal(0.1)","Normal_-605_60.5",42,-592.53762,-592.42646,0.00210048464935426,52.9211199111122,0.38883,3.20703,0.0238095238095238,0,0.666666666666667,0.976190476190476,1,0
"233","normal(0.3)-Normal_-605_181.5-42","normal(0.3)","Normal_-605_181.5",42,-633.2397,-650.22134,0.106371563977324,159.644545638346,0.52601,4.34275,0.0238095238095238,0,0.69047619047619,0.976190476190476,0.976190476190476,0
"234","normal(0.6)-Normal_-605_363-42","normal(0.6)","Normal_-605_363",42,-492.02742,-549.1682,0.161746839473927,353.272930623234,0.48249,2.47033,0,0,0.642857142857143,0.976190476190476,1,0
"235","normal(1)-Normal_-605_605-42","normal(1)","Normal_-605_605",42,-539.04541,-483.32695,0.0968218459749652,575.474051738353,-0.3524,2.86218,0,0,0.761904761904762,0.952380952380952,1,0
"236","normal(0.01)-Normal_956_9.56-42","normal(0.01)","Normal_956_9.56",42,954.46219,954.06598,0.0395224432272666,10.0249369129753,-0.03269,2.37983,0,0,0.642857142857143,1,1,0
"237","normal(0.1)-Normal_956_95.6-42","normal(0.1)","Normal_956_95.6",42,915.6842,921.08747,0.0589437799605184,91.6681964342841,0.16725,2.19548,0,0,0.666666666666667,0.952380952380952,1,0
"238","normal(0.3)-Normal_956_286.8-42","normal(0.3)","Normal_956_286.8",42,930.40709,964.77185,0.115245860382444,298.186502195915,-0.10978,2.89686,0,0,0.714285714285714,0.928571428571429,1,0
"239","normal(0.6)-Normal_956_573.6-42","normal(0.6)","Normal_956_573.6",42,1025.83553,1053.73885,0.0462958423731727,602.71762148925,0.11427,2.30761,0,0,0.69047619047619,0.976190476190476,1,0
"240","normal(1)-Normal_956_956-42","normal(1)","Normal_956_956",42,1044.73231,1136.31083,0.0933862808289995,980.642115598223,-0.01885,2.66714,0,0,0.642857142857143,0.952380952380952,1,0
"241","normal(0.01)-Normal_-597_5.97-42","normal(0.01)","Normal_-597_5.97",42,-597.13746,-596.90499,0.0360579889523973,6.4471149599312,-0.23189,2.78867,0.0238095238095238,0,0.69047619047619,0.976190476190476,1,0
"242","normal(0.1)-Normal_-597_59.7-42","normal(0.1)","Normal_-597_59.7",42,-594.85791,-597.80451,0.0493377837111158,59.7229907458578,0.46292,2.94203,0,0,0.714285714285714,0.904761904761905,1,0
"243","normal(0.3)-Normal_-597_179.1-42","normal(0.3)","Normal_-597_179.1",42,-571.46571,-599.87678,0.17753552251747,160.030339827931,0.40019,2.79154,0,0,0.761904761904762,0.928571428571429,1,0
"244","normal(0.6)-Normal_-597_358.2-42","normal(0.6)","Normal_-597_358.2",42,-511.96456,-474.23017,0.114160967810882,330.536703775237,-0.70299,4.28495,0.0476190476190476,0,0.761904761904762,0.952380952380952,1,0
"245","normal(1)-Normal_-597_597-42","normal(1)","Normal_-597_597",42,-352.11423,-314.49698,0.0640738769471926,587.091835117185,-0.1466,2.00679,0,0,0.595238095238095,1,1,0
"246","normal(0.01)-Normal_-277_2.77-42","normal(0.01)","Normal_-277_2.77",42,-276.81739,-276.38065,0.166951858098498,2.61596369740502,-0.10187,2.25885,0,0,0.642857142857143,1,1,0
"247","normal(0.1)-Normal_-277_27.7-42","normal(0.1)","Normal_-277_27.7",42,-276.76023,-283.85146,0.225057262097474,31.5085589059051,0.50736,2.25527,0,0,0.666666666666667,0.976190476190476,1,0
"248","normal(0.3)-Normal_-277_83.1-42","normal(0.3)","Normal_-277_83.1",42,-281.70266,-279.93196,0.020464752645544,86.5243783137312,0.06473,2.3652,0,0,0.666666666666667,0.976190476190476,1,0
"249","normal(0.6)-Normal_-277_166.2-42","normal(0.6)","Normal_-277_166.2",42,-299.80833,-307.92884,0.0557451142252969,145.672138497743,-0.30674,3.89067,0.0476190476190476,0,0.714285714285714,0.928571428571429,1,0
